criptoativo,mes,ano,num_operacoes,valor_total_operacoes,valor_medio_operacao
BUSD,1,2023,8540,28666238.86,3356.7
BUSD,2,2023,8476,44951859.99,5303.43
BUSD,3,2023,5382,18726185.64,3479.41
BUSD,4,2023,6618,24055398.21,3634.84
BUSD,5,2023,8433,32356468.16,3836.89
BUSD,6,2023,7260,40290239.9,5549.62
BUSD,7,2023,4828,17678647.12,3661.69
BUSD,8,2023,3705,19454580.08,5250.9
BUSD,9,2023,5081,5249264.78,1033.12
BUSD,10,2023,7754,7210770.4,929.94
BUSD,11,2023,545,406264.56,745.44
BUSD,12,2023,287,247296.18,861.66
BUSD,1,2024,22,660708.69,30032.21
BUSD,2,2024,16,595402.19,37212.64
BUSD,3,2024,28,25990600.99,928235.75
BUSD,4,2024,45,133022303.86,2956051.2
BUSD,5,2024,100,228699464.25,2286994.64
BUSD,6,2024,227,214346789.31,944258.98
BUSD,7,2024,455,413796101.05,909441.98
BUSD,8,2024,514,342166903.95,665694.37
BUSD,9,2024,539,449473941.32,833903.42
BUSD,10,2024,590,596673897.3,1011311.69
BUSD,11,2024,2576,700659237.46,271995.05
BUSD,12,2024,529,646705208.96,1222505.12
BUSD,1,2025,775,658523781.03,849708.1
BUSD,2,2025,362,275940426.52,762266.37
BUSD,3,2025,21,33107614.98,1576553.09
BUSD,4,2025,76,243655281.32,3205990.54
BUSD,5,2025,35,508912574.92,14540359.28
BUSD,6,2025,14,728532.1,52038.01
CBRL,12,2019,13,1305.02,100.39
CBRL,1,2020,10,1009.0,100.9
CBRL,2,2020,49,40423.42,824.97
CBRL,3,2020,40,63838.48,1595.96
CBRL,4,2020,320,433273.04,1353.98
CBRL,5,2020,3797,2415956.72,636.28
CBRL,6,2020,3130,1667454.98,532.73
CBRL,7,2020,6887,5005166.98,726.76
CBRL,8,2020,14029,76477097.41,5451.36
CBRL,9,2020,6390,112642115.35,17627.87
CBRL,10,2020,8141,6124671.09,752.32
CBRL,11,2020,11383,27849633.21,2446.6
CBRL,12,2020,8947,9005709.24,1006.56
CBRL,1,2021,22819,16043443.82,703.07
CBRL,2,2021,9674,15901168.86,1643.7
CBRL,3,2021,13932,21392651.91,1535.5
CBRL,4,2021,10380,15936157.64,1535.28
CBRL,5,2021,9447,12626430.16,1336.55
CBRL,6,2021,14115,7221874.93,511.65
CBRL,7,2021,7375,6171239.02,836.78
CBRL,8,2021,11206,12262211.29,1094.25
CBRL,9,2021,7575,7196893.43,950.08
CBRL,10,2021,5196,6755744.06,1300.18
CBRL,11,2021,4253,6473493.08,1522.1
CBRL,12,2021,2113,2338989.68,1106.95
CBRL,1,2022,1539,3707194.4,2408.83
CBRL,2,2022,1171,1204863.91,1028.92
CBRL,3,2022,1100,1185248.09,1077.5
CBRL,4,2022,1046,1126174.63,1076.65
CBRL,5,2022,942,971439.52,1031.25
CBRL,6,2022,635,632851.28,996.62
CBRL,7,2022,106,110038.82,1038.1
CBRL,8,2022,1,33117.22,33117.22
CBRL,10,2022,4,240409.74,60102.44
CBRL,6,2023,1,530.0,530.0
CBRL,8,2023,1,30000.0,30000.0
CHZ,11,2019,4,1353.18,338.29
CHZ,6,2020,1,5066.35,5066.35
CHZ,7,2020,22123,9472376.1,428.17
CHZ,8,2020,39503,20672908.65,523.33
CHZ,9,2020,18868,7031757.88,372.68
CHZ,10,2020,11173,3286101.04,294.11
CHZ,11,2020,25106,9229272.36,367.61
CHZ,12,2020,91911,56948108.38,619.6
CHZ,1,2021,96102,49828000.07,518.49
CHZ,2,2021,178585,229037776.81,1282.51
CHZ,3,2021,1093514,2695210256.52,2464.72
CHZ,4,2021,534199,1009498757.6,1889.74
CHZ,5,2021,397783,1006162396.18,2529.43
CHZ,6,2021,242131,728986425.34,3010.71
CHZ,7,2021,148810,805810159.05,5415.03
CHZ,8,2021,202891,404524693.35,1993.8
CHZ,9,2021,137741,163304516.69,1185.59
CHZ,10,2021,170868,259533868.08,1518.91
CHZ,11,2021,191848,351469843.9,1832.02
CHZ,12,2021,73145,81703903.08,1117.01
CHZ,1,2022,51346,51618521.74,1005.31
CHZ,2,2022,41836,30833742.22,737.01
CHZ,3,2022,50425,50696307.9,1005.38
CHZ,4,2022,34212,25910776.36,757.36
CHZ,5,2022,40403,67170931.25,1662.52
CHZ,6,2022,24435,18640167.34,762.85
CHZ,7,2022,21347,13769212.72,645.02
CHZ,8,2022,49421,44512941.02,900.69
CHZ,9,2022,39457,40627018.48,1029.65
CHZ,10,2022,35514,29375657.36,827.16
CHZ,11,2022,96107,94102904.69,979.15
CHZ,12,2022,31231,19115650.52,612.07
CHZ,1,2023,29905,15789643.26,527.99
CHZ,2,2023,28221,16273593.7,576.65
CHZ,3,2023,21445,11955436.53,557.49
CHZ,4,2023,16323,10186196.53,624.04
CHZ,5,2023,27333,6129510.76,224.25
CHZ,6,2023,20335,5381564.44,264.65
CHZ,7,2023,12524,3968194.0,316.85
CHZ,8,2023,11512,3170426.1,275.4
CHZ,9,2023,8049,2018621.42,250.79
CHZ,10,2023,12049,4664501.89,387.13
CHZ,11,2023,15641,6766033.97,432.58
CHZ,12,2023,15958,5594003.29,350.55
CHZ,1,2024,23816,10309774.41,432.89
CHZ,2,2024,18670,10137664.49,542.99
CHZ,3,2024,40543,17020802.44,419.82
CHZ,4,2024,22986,10592619.98,460.83
CHZ,5,2024,17934,10658083.98,594.29
CHZ,6,2024,18027,9555153.19,530.05
CHZ,7,2024,12610,6391413.88,506.85
CHZ,8,2024,11206,5686299.44,507.43
CHZ,9,2024,8764,3507624.09,400.23
CHZ,10,2024,14681,9725757.33,662.47
CHZ,11,2024,26912,15492244.88,575.66
CHZ,12,2024,49499,27941829.5,564.49
CHZ,1,2025,42061,13464265.39,320.11
CHZ,2,2025,24839,9761928.29,393.01
CHZ,3,2025,20668,6887851.46,333.26
CHZ,4,2025,19305,5276807.66,273.34
CHZ,5,2025,23916,8109809.84,339.1
CHZ,6,2025,16906,6695654.43,396.05
CHZ,7,2025,1,957.86,957.86
COMP,7,2020,1,5293.59,5293.59
COMP,8,2020,1,613.23,613.23
COMP,1,2021,5,1322.74,264.55
COMP,2,2021,21,56796.46,2704.59
COMP,3,2021,8,6416.12,802.02
COMP,4,2021,29,32060.15,1105.52
COMP,5,2021,12733,10083383.65,791.91
COMP,6,2021,8574,5012286.99,584.59
COMP,7,2021,21646,23304915.07,1076.64
COMP,8,2021,13541,13854987.57,1023.19
COMP,9,2021,7663,8129463.77,1060.87
COMP,10,2021,9734,9898193.56,1016.87
COMP,11,2021,5381,4310056.42,800.98
COMP,12,2021,3868,1970389.13,509.41
COMP,1,2022,2989,1640484.86,548.84
COMP,2,2022,1775,728578.02,410.47
COMP,3,2022,2780,1151542.19,414.22
COMP,4,2022,3052,1514184.1,496.13
COMP,5,2022,1718,508684.86,296.09
COMP,6,2022,4069,898422.03,220.8
COMP,7,2022,3264,867785.38,265.87
COMP,8,2022,2062,895357.74,434.22
COMP,9,2022,1903,626915.4,329.44
COMP,10,2022,1315,235874.14,179.37
COMP,11,2022,1494,411236.8,275.26
COMP,12,2022,1015,157694.58,155.36
COMP,1,2023,1817,365768.87,201.3
COMP,2,2023,1655,407244.05,246.07
COMP,3,2023,1554,544071.83,350.11
COMP,4,2023,1347,158915.12,117.98
COMP,5,2023,1216,199550.58,164.1
COMP,6,2023,2406,642652.11,267.1
COMP,7,2023,5918,1818334.68,307.25
COMP,8,2023,2238,1006872.32,449.9
COMP,9,2023,1955,324250.46,165.86
COMP,10,2023,1762,334709.56,189.96
COMP,11,2023,2274,674518.85,296.62
COMP,12,2023,2892,757264.12,261.85
COMP,1,2024,4387,551108.92,125.62
COMP,2,2024,4465,1206266.93,270.16
COMP,3,2024,13410,1963281.27,146.4
COMP,4,2024,3387,689116.95,203.46
COMP,5,2024,2421,434428.14,179.44
COMP,6,2024,2095,1056614.51,504.35
COMP,7,2024,6873,1247310.19,181.48
COMP,8,2024,5594,930724.68,166.38
COMP,9,2024,2005,610849.98,304.66
COMP,10,2024,1438,254788.57,177.18
COMP,11,2024,3579,1235371.16,345.17
COMP,12,2024,6734,3090038.99,458.87
COMP,1,2025,2912,812159.71,278.9
COMP,2,2025,1539,433324.04,281.56
COMP,3,2025,1724,364985.3,211.71
COMP,4,2025,1629,763057.99,468.42
COMP,5,2025,1628,214461.41,131.73
COMP,6,2025,2288,773041.42,337.87
CRV,8,2020,1,25000.0,25000.0
CRV,9,2020,1,5000.0,5000.0
CRV,1,2021,12,12662.69,1055.22
CRV,2,2021,14,35098.09,2507.01
CRV,3,2021,15,27380.56,1825.37
CRV,4,2021,7,10439.04,1491.29
CRV,5,2021,21061,13020972.57,618.25
CRV,6,2021,14596,12130289.8,831.07
CRV,7,2021,8878,5485396.18,617.86
CRV,8,2021,18264,12601648.64,689.97
CRV,9,2021,18089,16390420.17,906.1
CRV,10,2021,30222,41347513.36,1368.13
CRV,11,2021,25477,30852210.72,1210.98
CRV,12,2021,17166,18025315.49,1050.06
CRV,1,2022,13819,16983560.72,1229.0
CRV,2,2022,6473,5369574.56,829.53
CRV,3,2022,7953,4638954.56,583.3
CRV,4,2022,7360,3409779.13,463.29
CRV,5,2022,8002,3033914.89,379.14
CRV,6,2022,6080,1967891.67,323.67
CRV,7,2022,9190,4293278.84,467.17
CRV,8,2022,5585,3407436.74,610.11
CRV,9,2022,4203,2684231.39,638.65
CRV,10,2022,3137,1345007.04,428.76
CRV,11,2022,6145,3011192.48,490.02
CRV,12,2022,2625,956265.42,364.29
CRV,1,2023,4452,2155724.22,484.21
CRV,2,2023,6450,4258309.14,660.2
CRV,3,2023,4168,1879622.87,450.97
CRV,4,2023,2356,791232.23,335.84
CRV,5,2023,1680,408074.98,242.9
CRV,6,2023,2708,428969.99,158.41
CRV,7,2023,2740,560117.06,204.42
CRV,8,2023,3343,939339.82,280.99
CRV,9,2023,2405,396094.46,164.7
CRV,10,2023,2313,390941.55,169.02
CRV,11,2023,2312,664123.37,287.25
CRV,12,2023,2786,738547.91,265.09
CRV,1,2024,5915,710866.05,120.18
CRV,2,2024,4892,1109055.49,226.71
CRV,3,2024,6753,3899760.37,577.49
CRV,4,2024,8652,1077071.74,124.49
CRV,5,2024,3186,905912.92,284.34
CRV,6,2024,5670,6017091.96,1061.22
CRV,7,2024,2579,1618961.94,627.75
CRV,8,2024,3023,1355182.77,448.29
CRV,9,2024,1652,1685620.13,1020.35
CRV,10,2024,1719,778980.21,453.16
CRV,11,2024,6877,9269247.18,1347.86
CRV,12,2024,11244,10494691.14,933.36
CRV,1,2025,4428,8065591.7,1821.5
CRV,2,2025,2340,1587042.59,678.22
CRV,3,2025,1730,522254.76,301.88
CRV,4,2025,3552,1560754.32,439.4
CRV,5,2025,4848,2077232.0,428.47
CRV,6,2025,2103,832391.13,395.81
DAI,8,2019,21,15656.69,745.56
DAI,9,2019,12,183330.23,15277.52
DAI,10,2019,2,913.44,456.72
DAI,11,2019,2,100.0,50.0
DAI,12,2019,5,40289.95,8057.99
DAI,1,2020,5,1045.57,209.11
DAI,2,2020,9,433167.48,48129.72
DAI,3,2020,32,4460.71,139.4
DAI,4,2020,29,46292.3,1596.29
DAI,5,2020,153,62021.2,405.37
DAI,6,2020,188,22507.73,119.72
DAI,7,2020,3843,1357366.88,353.21
DAI,8,2020,4079,1699347.41,416.61
DAI,9,2020,1729,1313936.62,759.94
DAI,10,2020,1737,1289706.34,742.49
DAI,11,2020,7545,4188352.34,555.12
DAI,12,2020,6794,3877527.97,570.73
DAI,1,2021,12103,6030013.56,498.22
DAI,2,2021,16421,6524312.64,397.32
DAI,3,2021,12431,5160751.11,415.15
DAI,4,2021,19238,8054941.68,418.7
DAI,5,2021,24833,12263703.76,493.85
DAI,6,2021,7898,3968003.14,502.41
DAI,7,2021,5907,5380697.48,910.9
DAI,8,2021,14809,10588874.22,715.03
DAI,9,2021,12279,9436043.92,768.47
DAI,10,2021,10332,5394004.84,522.07
DAI,11,2021,7787,4859523.44,624.06
DAI,12,2021,5710,3705304.51,648.91
DAI,1,2022,4462,3342035.66,749.0
DAI,2,2022,3085,2411607.57,781.72
DAI,3,2022,3022,2400400.75,794.31
DAI,4,2022,2556,3009596.46,1177.46
DAI,5,2022,2378,1761623.76,740.8
DAI,6,2022,1581,1105497.56,699.24
DAI,7,2022,1784,932112.54,522.48
DAI,8,2022,1624,1016422.7,625.88
DAI,9,2022,1421,812294.01,571.64
DAI,10,2022,1173,1256698.79,1071.35
DAI,11,2022,1791,1226400.61,684.76
DAI,12,2022,1220,1170720.94,959.61
DAI,1,2023,1487,778110.94,523.28
DAI,2,2023,1334,922042.53,691.19
DAI,3,2023,2013,1566995.6,778.44
DAI,4,2023,980,699219.09,713.49
DAI,5,2023,934,680042.18,728.1
DAI,6,2023,852,525256.65,616.5
DAI,7,2023,942,670402.4,711.68
DAI,8,2023,1057,1429453.8,1352.37
DAI,9,2023,1188,906435.76,762.99
DAI,10,2023,919,473655.7,515.4
DAI,11,2023,1057,513627.69,485.93
DAI,12,2023,1739,534974.38,307.63
DAI,1,2024,1753,519885.99,296.57
DAI,2,2024,1694,452833.19,267.32
DAI,3,2024,3942,812466.82,206.11
DAI,4,2024,2410,538357.36,223.38
DAI,5,2024,2023,1318241.71,651.63
DAI,6,2024,2179,1707278.25,783.51
DAI,7,2024,2256,478484.95,212.09
DAI,8,2024,2107,459908.37,218.28
DAI,9,2024,1557,487084.48,312.84
DAI,10,2024,1516,224787.2,148.28
DAI,11,2024,3753,487227.08,129.82
DAI,12,2024,4494,963187.37,214.33
DAI,1,2025,4124,442521.49,107.3
DAI,2,2025,1717,356290.56,207.51
DAI,3,2025,1364,317420.64,232.71
DAI,4,2025,1393,435301.91,312.49
DAI,5,2025,1697,418089.0,246.37
DAI,6,2025,1143,190052.28,166.27
DASH,8,2019,12471,845231.29,67.78
DASH,9,2019,10291,1440027.79,139.93
DASH,10,2019,3922,935357.89,238.49
DASH,11,2019,2817,585489.3,207.84
DASH,12,2019,2090,406415.81,194.46
DASH,1,2020,19069,8479294.01,444.66
DASH,2,2020,12046,5759506.75,478.13
DASH,3,2020,7431,2754837.17,370.72
DASH,4,2020,5837,2161442.91,370.3
DASH,5,2020,3661,1391130.39,379.99
DASH,6,2020,1706,442227.72,259.22
DASH,7,2020,1741,549648.41,315.71
DASH,8,2020,3312,1458644.19,440.41
DASH,9,2020,1605,628719.18,391.73
DASH,10,2020,1549,536609.39,346.42
DASH,11,2020,3829,2053681.23,536.35
DASH,12,2020,2609,1045624.26,400.78
DASH,1,2021,6834,4299767.17,629.17
DASH,2,2021,14842,10922221.39,735.9
DASH,3,2021,6320,3982901.49,630.21
DASH,4,2021,11037,8360834.12,757.53
DASH,5,2021,9188,6297372.36,685.39
DASH,6,2021,1674,814408.15,486.5
DASH,7,2021,2131,1381210.71,648.15
DASH,8,2021,3018,2070586.61,686.08
DASH,9,2021,1721,1078299.69,626.55
DASH,10,2021,1649,902980.54,547.59
DASH,11,2021,2315,1494824.82,645.71
DASH,12,2021,813,405143.59,498.33
DASH,1,2022,969,560637.84,578.57
DASH,2,2022,4631,3353191.6,724.08
DASH,3,2022,11616,930118.1,80.07
DASH,4,2022,5067,353387.44,69.74
DASH,5,2022,8396,394081.05,46.94
DASH,6,2022,11206,422642.95,37.72
DASH,7,2022,11398,330384.04,28.99
DASH,8,2022,8088,244577.93,30.24
DASH,9,2022,7234,261548.39,36.16
DASH,10,2022,13658,388757.77,28.46
DASH,11,2022,438,130106.51,297.05
DASH,12,2022,242,79853.54,329.97
DASH,1,2023,368,137997.42,374.99
DASH,2,2023,326,109565.83,336.09
DASH,3,2023,295,115714.14,392.25
DASH,4,2023,254,183058.62,720.7
DASH,5,2023,434,252197.01,581.1
DASH,6,2023,271,57629.4,212.65
DASH,7,2023,178,21975.71,123.46
DASH,8,2023,212,48341.92,228.03
DASH,9,2023,188,38885.39,206.84
DASH,10,2023,318,103146.04,324.36
DASH,11,2023,340,104787.52,308.2
DASH,12,2023,448,145344.29,324.43
DASH,1,2024,400,165684.23,414.21
DASH,2,2024,422,151977.18,360.14
DASH,3,2024,593,160398.4,270.49
DASH,4,2024,318,119237.66,374.96
DASH,5,2024,310,52039.58,167.87
DASH,6,2024,243,64335.53,264.76
DASH,7,2024,272,45808.35,168.41
DASH,8,2024,234,38935.22,166.39
DASH,9,2024,234,37576.34,160.58
DASH,10,2024,239,55078.32,230.45
DASH,11,2024,588,163291.52,277.71
DASH,12,2024,1557,490525.17,315.05
DASH,1,2025,414,171073.03,413.22
DASH,2,2025,330,82419.1,249.75
DASH,3,2025,337,70078.25,207.95
DASH,4,2025,239,71881.84,300.76
DASH,5,2025,232,139468.83,601.16
DASH,6,2025,177,25096.52,141.79
DCR,8,2019,8069,138181.63,17.13
DCR,9,2019,6283,77066.44,12.27
DCR,10,2019,234,41949.85,179.27
DCR,11,2019,309,68883.69,222.92
DCR,12,2019,70,35970.62,513.87
DCR,1,2020,123,9444.02,76.78
DCR,2,2020,143,23691.93,165.68
DCR,3,2020,108,25801.54,238.9
DCR,4,2020,145,25693.25,177.19
DCR,5,2020,134,31629.31,236.04
DCR,6,2020,1639,1156235.72,705.45
DCR,7,2020,2045,1274140.8,623.05
DCR,8,2020,2865,1850794.42,646.0
DCR,9,2020,1097,729060.9,664.6
DCR,10,2020,1913,1925907.85,1006.75
DCR,11,2020,3944,3405343.59,863.42
DCR,12,2020,5351,10406261.44,1944.73
DCR,1,2021,6546,8749698.87,1336.65
DCR,2,2021,9675,9559876.74,988.1
DCR,3,2021,4262,3882701.94,911.0
DCR,4,2021,4751,3209122.53,675.46
DCR,5,2021,4834,3893776.82,805.5
DCR,6,2021,1836,1491123.02,812.16
DCR,7,2021,1016,725459.9,714.04
DCR,8,2021,1928,1245587.47,646.05
DCR,9,2021,991,759340.95,766.24
DCR,10,2021,1332,1340641.02,1006.49
DCR,11,2021,772,569928.48,738.25
DCR,12,2021,1502,1107199.62,737.15
DCR,1,2022,6133,142016150.59,23156.07
DCR,2,2022,9681,179114341.93,18501.64
DCR,3,2022,9709,240621133.97,24783.31
DCR,4,2022,12406,224548873.56,18100.02
DCR,5,2022,15859,273108857.37,17221.06
DCR,6,2022,16347,264318701.96,16169.25
DCR,7,2022,14301,246007780.62,17202.14
DCR,8,2022,22189,336138552.82,15148.88
DCR,9,2022,13445,203877713.26,15163.83
DCR,10,2022,204,61901.45,303.44
DCR,11,2022,373,90865.24,243.61
DCR,12,2022,275,71791.33,261.06
DCR,1,2023,307,96036.18,312.82
DCR,2,2023,419,113676.3,271.3
DCR,3,2023,410,131457.37,320.63
DCR,4,2023,805,336132.08,417.56
DCR,5,2023,285,63981.12,224.5
DCR,6,2023,327,45161.17,138.11
DCR,7,2023,216,38949.97,180.32
DCR,8,2023,55,13376.45,243.21
DCR,9,2023,25,24256.37,970.25
DCR,10,2023,504,99298.93,197.02
DCR,11,2023,338,52076.06,154.07
DCR,12,2023,982,189591.23,193.07
DCR,1,2024,732,135732.27,185.43
DCR,2,2024,206,51449.15,249.75
DCR,3,2024,572,124444.82,217.56
DCR,4,2024,288,131043.23,455.01
DCR,5,2024,366,120436.95,329.06
DCR,6,2024,246,54780.23,222.68
DCR,7,2024,216,53178.07,246.19
DCR,8,2024,350,75912.5,216.89
DCR,9,2024,438,85533.57,195.28
DCR,10,2024,207,56049.39,270.77
DCR,11,2024,562,142329.88,253.26
DCR,12,2024,475,147286.25,310.08
DCR,1,2025,244,61340.72,251.4
DCR,2,2025,218,49743.23,228.18
DCR,3,2025,218,62040.87,284.59
DCR,4,2025,291,89508.73,307.59
DCR,5,2025,289,75824.13,262.37
DCR,6,2025,325,68170.53,209.76
DGB,8,2019,7,372.93,53.28
DGB,4,2020,2,34677.9,17338.95
DGB,5,2020,1,9.47,9.47
DGB,6,2020,1,50634.09,50634.09
DGB,7,2020,1,20000.0,20000.0
DGB,8,2020,3564,1721391.05,482.99
DGB,9,2020,6926,3716955.8,536.67
DGB,10,2020,4544,1997597.89,439.61
DGB,11,2020,6308,2804460.57,444.59
DGB,12,2020,6267,2769121.31,441.86
DGB,1,2021,12700,4383983.06,345.2
DGB,2,2021,36287,17650363.41,486.41
DGB,3,2021,22842,10682172.36,467.65
DGB,4,2021,65068,43774336.86,672.75
DGB,5,2021,41094,26926962.67,655.25
DGB,6,2021,17519,10105864.43,576.85
DGB,7,2021,5958,2574580.58,432.12
DGB,8,2021,14999,9217248.03,614.52
DGB,9,2021,7602,4077096.25,536.32
DGB,10,2021,9285,4506705.93,485.37
DGB,11,2021,6874,2748904.78,399.9
DGB,12,2021,3068,1062712.16,346.39
DGB,1,2022,1892,511849.69,270.53
DGB,2,2022,1790,659276.18,368.31
DGB,3,2022,4127,2004474.25,485.7
DGB,4,2022,1838,616812.51,335.59
DGB,5,2022,2470,704073.21,285.05
DGB,6,2022,1794,357411.34,199.23
DGB,7,2022,1430,339270.66,237.25
DGB,8,2022,1330,300782.2,226.15
DGB,9,2022,926,214778.45,231.94
DGB,10,2022,681,108689.47,159.6
DGB,11,2022,850,177634.47,208.98
DGB,12,2022,799,145148.09,181.66
DGB,1,2023,799,185591.49,232.28
DGB,2,2023,762,205591.49,269.81
DGB,3,2023,545,149015.55,273.42
DGB,4,2023,575,141758.18,246.54
DGB,5,2023,440,93850.83,213.3
DGB,6,2023,310,57107.72,184.22
DGB,7,2023,260,47558.26,182.92
DGB,8,2023,235,35448.25,150.84
DGB,9,2023,233,35386.97,151.88
DGB,10,2023,299,49785.14,166.51
DGB,11,2023,420,103555.18,246.56
DGB,12,2023,741,116936.67,157.81
DGB,1,2024,561,110730.84,197.38
DGB,2,2024,899,207780.49,231.12
DGB,3,2024,1208,160733.92,133.06
DGB,4,2024,806,114714.65,142.33
DGB,5,2024,556,69449.47,124.91
DGB,6,2024,356,41591.27,116.83
DGB,7,2024,207,22168.85,107.1
DGB,8,2024,254,28204.25,111.04
DGB,9,2024,368,64429.33,175.08
DGB,10,2024,301,51767.88,171.99
DGB,11,2024,1888,497940.22,263.74
DGB,12,2024,1676,529929.79,316.19
DGB,1,2025,1857,581420.22,313.1
DGB,2,2025,276,42216.41,152.96
DGB,3,2025,392,58945.34,150.37
DGB,4,2025,464,84398.89,181.89
DGB,5,2025,302,56298.76,186.42
DGB,6,2025,114,12970.75,113.78
DOGE,8,2019,1397,226603.64,162.21
DOGE,9,2019,1268,183913.64,145.04
DOGE,10,2019,1921,246221.08,128.17
DOGE,11,2019,1752,203314.79,116.05
DOGE,12,2019,1130,104366.18,92.36
DOGE,1,2020,3964,505669.57,127.57
DOGE,2,2020,3968,727535.34,183.35
DOGE,3,2020,2015,259592.57,128.83
DOGE,4,2020,3334,545920.12,163.74
DOGE,5,2020,4436,833462.42,187.89
DOGE,6,2020,3313,527916.23,159.35
DOGE,7,2020,16216,5410278.08,333.64
DOGE,8,2020,6947,1497767.66,215.6
DOGE,9,2020,3715,672101.19,180.92
DOGE,10,2020,3399,533069.53,156.83
DOGE,11,2020,4610,835808.89,181.3
DOGE,12,2020,8420,1553002.99,184.44
DOGE,1,2021,89556,91007619.82,1016.21
DOGE,2,2021,110739,121069102.01,1093.28
DOGE,3,2021,29306,37280334.86,1272.11
DOGE,4,2021,331254,368724580.36,1113.12
DOGE,5,2021,561678,694854773.91,1237.11
DOGE,6,2021,114315,88391559.39,773.23
DOGE,7,2021,44077,33054048.75,749.92
DOGE,8,2021,100079,73421794.36,733.64
DOGE,9,2021,52068,22828102.97,438.43
DOGE,10,2021,78610,47979525.19,610.35
DOGE,11,2021,84878,41765883.0,492.07
DOGE,12,2021,86026,33598296.68,390.56
DOGE,1,2022,78197,20693808.15,264.64
DOGE,2,2022,51580,45998973.8,891.8
DOGE,3,2022,44018,11114801.58,252.51
DOGE,4,2022,61153,15810703.08,258.54
DOGE,5,2022,47850,25240987.27,527.5
DOGE,6,2022,32955,4984384.44,151.25
DOGE,7,2022,25799,3611346.15,139.98
DOGE,8,2022,26999,4494624.11,166.47
DOGE,9,2022,25904,2908004.68,112.26
DOGE,10,2022,52273,22058386.09,421.98
DOGE,11,2022,80772,34336007.64,425.1
DOGE,12,2022,35921,14059915.15,391.41
DOGE,1,2023,29849,7949579.29,266.33
DOGE,2,2023,24223,7276310.48,300.39
DOGE,3,2023,21554,4636647.61,215.12
DOGE,4,2023,35914,11277587.93,314.02
DOGE,5,2023,19683,3545556.78,180.13
DOGE,6,2023,19369,5872938.98,303.21
DOGE,7,2023,26271,9041765.84,344.17
DOGE,8,2023,23936,4785761.02,199.94
DOGE,9,2023,16836,2878707.99,170.99
DOGE,10,2023,20488,5180345.57,252.85
DOGE,11,2023,30984,9514584.2,307.08
DOGE,12,2023,39944,11105519.74,278.03
DOGE,1,2024,30479,8375242.89,274.79
DOGE,2,2024,61910,16675183.35,269.35
DOGE,3,2024,205372,77144965.68,375.64
DOGE,4,2024,108203,35651000.87,329.48
DOGE,5,2024,90946,35680302.08,392.32
DOGE,6,2024,54908,17029316.5,310.14
DOGE,7,2024,59247,30901843.88,521.58
DOGE,8,2024,48066,88451509.51,1840.21
DOGE,9,2024,46265,13821381.68,298.74
DOGE,10,2024,78241,29992615.71,383.34
DOGE,11,2024,372488,291585210.39,782.8
DOGE,12,2024,373069,165165609.09,442.72
DOGE,1,2025,284761,110814962.04,389.15
DOGE,2,2025,96188,42321201.5,439.98
DOGE,3,2025,63359,20591682.62,325.0
DOGE,4,2025,55602,16588444.85,298.34
DOGE,5,2025,69762,31469337.45,451.1
DOGE,6,2025,35634,19956915.51,560.05
EOS,8,2019,699,118991.09,170.23
EOS,9,2019,658,466455.93,708.9
EOS,10,2019,899,561582.66,624.67
EOS,11,2019,904,544666.12,602.51
EOS,12,2019,299,249814.81,835.5
EOS,1,2020,1577,1010211.67,640.59
EOS,2,2020,1554,1035590.77,666.4
EOS,3,2020,965,665848.91,690.0
EOS,4,2020,1597,772411.29,483.66
EOS,5,2020,5718,3045963.09,532.7
EOS,6,2020,3548,1977796.85,557.44
EOS,7,2020,4876,2720854.75,558.01
EOS,8,2020,9401,5885922.08,626.1
EOS,9,2020,5016,2989514.83,596.0
EOS,10,2020,4096,2540116.1,620.15
EOS,11,2020,9669,6699629.38,692.9
EOS,12,2020,7969,5520053.91,692.69
EOS,1,2021,20075,10017702.59,499.01
EOS,2,2021,26303,15633632.36,594.37
EOS,3,2021,14867,8160833.14,548.92
EOS,4,2021,39989,25188471.44,629.89
EOS,5,2021,90732,69249843.3,763.24
EOS,6,2021,15602,7508081.31,481.23
EOS,7,2021,10130,4233803.28,417.95
EOS,8,2021,18010,10928467.81,606.8
EOS,9,2021,14997,8763916.18,584.38
EOS,10,2021,13056,8938253.91,684.61
EOS,11,2021,8195,4815408.11,587.6
EOS,12,2021,5903,2420445.58,410.04
EOS,1,2022,4273,1499487.89,350.92
EOS,2,2022,3405,741168.61,217.67
EOS,3,2022,3433,923251.11,268.93
EOS,4,2022,2941,587063.16,199.61
EOS,5,2022,4488,550386.65,122.64
EOS,6,2022,2369,228353.66,96.39
EOS,7,2022,2786,323981.66,116.29
EOS,8,2022,4914,1240193.48,252.38
EOS,9,2022,4367,686693.15,157.25
EOS,10,2022,1980,229460.93,115.89
EOS,11,2022,1470,164207.94,111.71
EOS,12,2022,1257,114610.87,91.18
EOS,1,2023,1907,164465.71,86.24
EOS,2,2023,2030,299464.85,147.52
EOS,3,2023,3310,576702.71,174.23
EOS,4,2023,1606,267803.02,166.75
EOS,5,2023,1058,114483.09,108.21
EOS,6,2023,2346,199915.12,85.22
EOS,7,2023,2021,133644.12,66.13
EOS,8,2023,1480,124005.61,83.79
EOS,9,2023,1334,56510.59,42.36
EOS,10,2023,1457,100002.41,68.64
EOS,11,2023,1937,237772.02,122.75
EOS,12,2023,2984,336844.25,112.88
